screen_name	date	fav	retweet	text	url	hashtags
mmbarrionuevo	Sat Feb 13 18:14:22 +0000 2021	2	0	"@GuilleFav Nunca hay un solo factor que explique el avance de la pandemia.
Seguramente lo que planteas es real, lo de la estacionalidad es un factor que influye.
Los números de la Patagonia en general fueron muy superiores al resto durante el verano."	https://twitter.com/mmbarrionuevo/status/1360653556852875271	[]
mmbarrionuevo	Sat Feb 13 18:09:18 +0000 2021	27	3	Ventilar las aulas, un punto clave al que se le presta mucho menos atención de la debida. https://t.co/DvcUGIHLZm	https://twitter.com/mmbarrionuevo/status/1360652281969074178	[]
mmbarrionuevo	Sat Feb 13 18:06:52 +0000 2021	161	23	"🇦🇷🇦🇷Excelente Noticia🇦🇷🇦🇷
580 mil dosis más la próxima semana
Se viene la etapa de vacunación masiva en la Argentina, empezando por los mayores de 70, aunque con diferentes criterios por jurisdicción.
Inicialmente bajar la letalidad, para bajar contagios seguir cuidándonos. https://t.co/dQb6rapFik"	https://twitter.com/mmbarrionuevo/status/1360651668816297984	[]
mmbarrionuevo	Sat Feb 13 16:05:58 +0000 2021	0	0	@Jose21082155 al menos para el personal de Salud así fue. No tengo claro como sigue	https://twitter.com/mmbarrionuevo/status/1360621246145323008	[]
mmbarrionuevo	Sat Feb 13 16:05:11 +0000 2021	1	0	@GuilleFav la más afectada por el factor climático	https://twitter.com/mmbarrionuevo/status/1360621048480358400	[]
mmbarrionuevo	Sat Feb 13 15:58:22 +0000 2021	1	0	@elmursa2 No tengo claro como será el criterio, para los trabajadores de la salud se hizo en relación a la cantidad que hay en cada jurisdicción.	https://twitter.com/mmbarrionuevo/status/1360619332334673920	[]
mmbarrionuevo	Sat Feb 13 15:50:21 +0000 2021	11	7	"Pensando en las etapas de vacunación, porcentaje de la población mayor de 60 años por Jurisdicción.
CABA casi el 22%.
La Pampa, Santa Fe; Córdoba; Buenos Aires; Entre Ríos y Mendoza por encima de la media de nuestro País (15,7%)
Santa Cruz, Tierra del Fuego y Misiones las jóvenes https://t.co/xNttNUN0lp https://t.co/L8eAt6ahha"	https://twitter.com/mmbarrionuevo/status/1360617316212432903	[]
mmbarrionuevo	Sat Feb 13 12:19:39 +0000 2021	3	0	"@alebresky @sole_reta @SantiOlsze Abrazo grande Ale!!! Muchas gracias por la deferencia de siempre.
Que tengas un lindo fin de semana!"	https://twitter.com/mmbarrionuevo/status/1360564291674472449	[]
mmbarrionuevo	Sat Feb 13 01:12:46 +0000 2021	0	0	@dilleu Muchos éxitos!	https://twitter.com/mmbarrionuevo/status/1360396465407991810	[]
mmbarrionuevo	Sat Feb 13 01:04:29 +0000 2021	49	12	"Semáforo x 3
Predomina el amarillo y el naranja claro.
Los indicadores vienen mejorando, resultará clave que la reducción se profundice previo a la llegada del otoño y el desafío de la presencialidad escolar. https://t.co/qjomVTzoXj"	https://twitter.com/mmbarrionuevo/status/1360394378519457792	[]
mmbarrionuevo	Sat Feb 13 00:59:33 +0000 2021	12	3	Los casos de Hoy en el Interior Bonaerense https://t.co/x5QFlk7C5s	https://twitter.com/mmbarrionuevo/status/1360393138678939650	[]
mmbarrionuevo	Sat Feb 13 00:59:32 +0000 2021	15	4	"El Resto del País 3.702 casos la media, ya por debajo del mínimo de diciembre y es la mitad del pico de enero.
El AMBA 2.796, el TRIPLE que el mínimo de inicios de diciembre, con una reducción menos pronunciada, aunque ahora a buen ritmo. https://t.co/wMFzA37tWr"	https://twitter.com/mmbarrionuevo/status/1360393133612236800	[]
mmbarrionuevo	Sat Feb 13 00:59:31 +0000 2021	4	1	Casos cada 100.000 habitantes, solo dos municipios por debajo de 150. https://t.co/bUFfhelahe	https://twitter.com/mmbarrionuevo/status/1360393129774485509	[]
mmbarrionuevo	Sat Feb 13 00:59:30 +0000 2021	3	1	"Los agregados con los casos de hoy y la media.
NORTE 506
SUR 655
OESTE 714
GBA2 523
CABA 812
INTERIOR BONAERENSE 796 https://t.co/OUzfOFrc22"	https://twitter.com/mmbarrionuevo/status/1360393126008000520	[]
mmbarrionuevo	Sat Feb 13 00:59:29 +0000 2021	37	15	"Indicadores del AMBA
Hoy fueron 3.210 casos el 45% del total del País. https://t.co/3Uen4H3bUb"	https://twitter.com/mmbarrionuevo/status/1360393118550544397	[]
mmbarrionuevo	Sat Feb 13 00:49:15 +0000 2021	0	0	@mali_serrano gracias a vos por tu compromiso	https://twitter.com/mmbarrionuevo/status/1360390544015433737	[]
mmbarrionuevo	Sat Feb 13 00:08:45 +0000 2021	352	105	"Llegaron 400 mil dosis de la Sputnik V, hasta ahora son 810.000 1era dosis y 410.000 2da.
Como no todo el personal de salud aceptó ser vacunado (🤦), las jurisidicciones aunque con estrategias distintas deben iniciar con mayores de 70 años, no todas iniciaron la inscripción. https://t.co/xNttNUN0lp"	https://twitter.com/mmbarrionuevo/status/1360380353349902341	[]
mmbarrionuevo	Fri Feb 12 23:43:52 +0000 2021	0	0	"@CordobaPupi es la referencia fijada en el decreto nacional 
150 casos cada 100.000 habitantes en los últimos 14 días"	https://twitter.com/mmbarrionuevo/status/1360374089454657540	[]
mmbarrionuevo	Fri Feb 12 21:56:35 +0000 2021	14	4	"En la Patagonia todos bajando, aunque en valores demasiado elevados.
En el CENTRO, Santa Fe y Entre Ríos bajando; La Pampa y Córdoba más estables
NOA Catamarca muy inestable, Salta y La Rioja subiendo. https://t.co/OtWjACo3GL"	https://twitter.com/mmbarrionuevo/status/1360347093567737868	[]
mmbarrionuevo	Fri Feb 12 21:56:34 +0000 2021	16	7	Media en 14 días, bajando pero aún lejos de la referencia de 150 https://t.co/P1QGMYKSJ2	https://twitter.com/mmbarrionuevo/status/1360347089088217090	[]
mmbarrionuevo	Fri Feb 12 21:56:33 +0000 2021	7	2	https://t.co/EmHuF0wdVb	https://twitter.com/mmbarrionuevo/status/1360347085292400646	[]
mmbarrionuevo	Fri Feb 12 21:56:33 +0000 2021	13	6	Empieza a bajar levemente la media de fallecidos, no así el uso de terapia https://t.co/mq3V1Oxexu	https://twitter.com/mmbarrionuevo/status/1360347083467853824	[]
mmbarrionuevo	Fri Feb 12 21:56:32 +0000 2021	16	6	"10 provincias debajo de 150 casos cada 100.000 habitantes.
5 entre 150 y 200
Sólo PBA entre 200 y 300
4 en los 300
y 4 por encima de 400 https://t.co/myOPlyAAHs"	https://twitter.com/mmbarrionuevo/status/1360347078988357638	[]
mmbarrionuevo	Fri Feb 12 21:56:30 +0000 2021	49	19	"Indicadores 12-02
Se informaron hoy 7.151 casos y 155 nuevos fallecidos llegando a los 50.029 fallecidos notificados.
Se realizaron 49.074 test
3.538 pacientes en terapia. https://t.co/1p2Lk6y8aW"	https://twitter.com/mmbarrionuevo/status/1360347070486487041	[]
