date	screen_name	text	fav	retweet	url	is_rt	followers_count	friends_count
Thu Oct 14 21:57:15 +0000 2021	MeliDFava	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	2725	https://twitter.com/MeliDFava/status/1448769899715706903	False	75	275
Thu Oct 14 21:57:09 +0000 2021	LidiaNorOrtega	"RT @luisbremer: "" @horaciorlarreta no compro respiradores sino barbijos con sobreprecio a 3000 pesos por unidad"" @SantoroLeandro en #Debate…"	0	39	https://twitter.com/LidiaNorOrtega/status/1448769873212059651	False	358	57
Thu Oct 14 21:57:03 +0000 2021	bleu5961	RT @ELCARA333_: Para que haya calidad institucional debe haber igualdad ante la justicia . El 14 de noviembre vas a tener q elegir entre un…	0	42	https://twitter.com/bleu5961/status/1448769847140274177	False	5704	5122
Thu Oct 14 21:57:02 +0000 2021	fran_mirian	RT @SantoroLeandro: No se construyó una escuela, no se amplió una fábrica, no se hizo un kilómetro de subte. Nadie sabe donde están los dol…	0	887	https://twitter.com/fran_mirian/status/1448769843662970882	False	250	375
Thu Oct 14 21:56:53 +0000 2021	NKCFKPERONISTA	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1793	https://twitter.com/NKCFKPERONISTA/status/1448769805046190080	False	13232	14473
Thu Oct 14 21:56:52 +0000 2021	BlueEmbassy95	RT @felipelahiteau: Santoro se olvidó de mostrar esto #DebateCapital https://t.co/v7UZuOCunO	0	861	https://twitter.com/BlueEmbassy95/status/1448769804043800576	False	196	368
Thu Oct 14 21:56:52 +0000 2021	cverdun86	"RT @luisbremer: ""No pueden hablar de salud tratando así a los trabajadores y trabajadoras que estuvieron en la 1ra línea"" @myriambregman pi…"	0	109	https://twitter.com/cverdun86/status/1448769802294767624	False	78	693
Thu Oct 14 21:56:49 +0000 2021	LidiaNorOrtega	"RT @luisbremer: ""La inflación a la que nos están llevando"" dice @mariuvidal sin recordar que @mauriciomacri dejó al país en 2019 con un 54%…"	0	72	https://twitter.com/LidiaNorOrtega/status/1448769789271347202	False	358	57
Thu Oct 14 21:56:45 +0000 2021	SabattinideCba	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	2725	https://twitter.com/SabattinideCba/status/1448769773689454611	False	745	888
Thu Oct 14 21:56:38 +0000 2021	alfre_anderson	RT @Chequeado: [NUEVO] Vidal: “La Ciudad de Buenos Aires es una de las jurisdicciones que más aporta a los recursos federales y de las que…	0	37	https://twitter.com/alfre_anderson/status/1448769743113048064	False	241	758
Thu Oct 14 21:56:31 +0000 2021	alfre_anderson	RT @Chequeado: [NUEVO] Santoro dijo que la propuesta de Vidal de exigir “la Presidencia de la Cámara de Diputados no había ocurrido nunca”.…	0	37	https://twitter.com/alfre_anderson/status/1448769714491113477	False	241	758
Thu Oct 14 21:56:16 +0000 2021	SOSCubaLibreSOS	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	2725	https://twitter.com/SOSCubaLibreSOS/status/1448769652499300363	False	395	811
Thu Oct 14 21:56:13 +0000 2021	alfre_anderson	RT @Chequeado: [NUEVO] Milei: “La Argentina está entre los 10 países con mayor cantidad de muertos por millón de habitantes”. Es #VERDADERO…	0	47	https://twitter.com/alfre_anderson/status/1448769639408967686	False	241	758
Thu Oct 14 21:56:10 +0000 2021	cecydibarbora	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	1183	https://twitter.com/cecydibarbora/status/1448769627639648257	False	44	119
Thu Oct 14 21:56:10 +0000 2021	margalanes	RT @felipelahiteau: Santoro se olvidó de mostrar esto #DebateCapital https://t.co/v7UZuOCunO	0	861	https://twitter.com/margalanes/status/1448769625223741445	False	57	201
