date	screen_name	text	fav	retweet	url	is_rt	followers_count	friends_count
Thu Oct 21 15:35:58 +0000 2021	WilyQAC	RT @vtolosapaz: ¿Ustedes saben que Larreta y Santilli se presentaron ante la justicia para impedir la llegada de fondos para la seguridad d…	0	883	https://twitter.com/WilyQAC/status/1451210663372619780	False	1364	2275
Thu Oct 21 15:35:58 +0000 2021	RubnRiveros1	RT @DanteForesi: Sé que las limitaciones de Santilli hacen que te de pena y ternura. Parece un nene rindiendo examen. Pero ojo que es pelig…	0	308	https://twitter.com/RubnRiveros1/status/1451210661883641864	False	7210	7731
Thu Oct 21 15:35:58 +0000 2021	LunaBenito14	"RT @todonoticias: 💬 ""UNA VEZ MÁS, DEFENDIENDO LOS INTERESES DE LA CIUDAD Y TU JEFE LARRETA"" | Victoria Tolosa Paz apuntó contra Diego Santi…"	0	16	https://twitter.com/LunaBenito14/status/1451210660076048390	False	636	1360
Thu Oct 21 15:35:55 +0000 2021	Samirasu	RT @DanteForesi: Sé que las limitaciones de Santilli hacen que te de pena y ternura. Parece un nene rindiendo examen. Pero ojo que es pelig…	0	308	https://twitter.com/Samirasu/status/1451210649074339851	False	626	1152
Thu Oct 21 15:35:49 +0000 2021	divinalanger	RT @vtolosapaz: ¿Ustedes saben que Larreta y Santilli se presentaron ante la justicia para impedir la llegada de fondos para la seguridad d…	0	883	https://twitter.com/divinalanger/status/1451210621777637384	False	971	1379
Thu Oct 21 15:35:45 +0000 2021	Carlos38461544	RT @gracielaocana: Somos distintos @diegosantilli #DebateBuenosAires https://t.co/e16Ow2Sa2l	0	132	https://twitter.com/Carlos38461544/status/1451210607403802625	False	488	232
Thu Oct 21 15:35:45 +0000 2021	DOrellana__	RT @ContadorMacri: La candidata del frente de todos para Diputada Nacional por la Provincia de Buenos Aires, Victoria Tolosa Paz @vtolosapa…	0	639	https://twitter.com/DOrellana__/status/1451210607009714178	False	28	73
Thu Oct 21 15:35:44 +0000 2021	garciadelrio3	RT @ContadorMacri: La candidata del frente de todos para Diputada Nacional por la Provincia de Buenos Aires, Victoria Tolosa Paz @vtolosapa…	0	639	https://twitter.com/garciadelrio3/status/1451210602014195721	False	149	463
Thu Oct 21 15:35:43 +0000 2021	Brunotigna	#DebateBuenosAires Reducción de la jornada laboral para Estudiantes Universitarios (con cupo laboral)	0	0	https://twitter.com/Brunotigna/status/1451210596431515648	False	296	382
Thu Oct 21 15:35:42 +0000 2021	MatsuSan68	RT @vtolosapaz: ¿Ustedes saben que Larreta y Santilli se presentaron ante la justicia para impedir la llegada de fondos para la seguridad d…	0	883	https://twitter.com/MatsuSan68/status/1451210593348702210	False	472	1126
